Date,State,Consumer_Price_Index
23-05-2011,Rajasthan,104.5
23-05-2011,Uttar Pradesh,104.9
23-05-2011,Bihar,104.6
23-05-2011,Sikkim,103.7
23-05-2011,Arunachal Pradesh,103.8
23-05-2011,Nagaland,103.8
23-05-2011,Manipur,104.1
23-05-2011,Mizoram,107.3
23-05-2011,Tripura,105.3
23-05-2011,Meghalaya,105.6
23-05-2011,Assam,104.6
23-05-2011,West Bengal,105.2
23-05-2011,Jharkhand,105.1
23-05-2011,Odisha,105.8
23-05-2011,Chhattisgarh,104.3
23-05-2011,Madhya Pradesh,104.8
23-05-2011,Gujarat,106
23-05-2011,Maharashtra,105.2
23-05-2011,Andhra Pradesh,103.6
23-05-2011,Karnataka,105.4
23-05-2011,Goa,104.3
23-05-2011,Kerala,107.9
23-05-2011,Tamil Nadu,104.6
24-05-2011,Himachal Pradesh,104.8
24-05-2011,Punjab,105.3
24-05-2011,Chandigarh,104.6
24-05-2011,Uttarakhand,105.3
24-05-2011,Haryana,105.5
24-05-2011,Rajasthan,104.5
24-05-2011,Uttar Pradesh,104.9
24-05-2011,Bihar,104.6
24-05-2011,Sikkim,103.7
24-05-2011,Arunachal Pradesh,103.8
24-05-2011,Nagaland,103.8
24-05-2011,Manipur,104.1
24-05-2011,Mizoram,107.3
24-05-2011,Tripura,105.3
24-05-2011,Meghalaya,105.6
24-05-2011,Assam,104.6
24-05-2011,West Bengal,105.2
24-05-2011,Jharkhand,105.1
24-05-2011,Odisha,105.8
24-05-2011,Chhattisgarh,104.3
24-05-2011,Madhya Pradesh,104.8
24-05-2011,Gujarat,106
24-05-2011,Maharashtra,105.2
24-05-2011,Andhra Pradesh,103.6
24-05-2011,Karnataka,105.4
24-05-2011,Goa,104.3
24-05-2011,Kerala,107.9
24-05-2011,Tamil Nadu,104.6
25-05-2011,Himachal Pradesh,104.8
25-05-2011,Punjab,105.3
25-05-2011,Chandigarh,104.6
25-05-2011,Uttarakhand,105.3
25-05-2011,Haryana,105.5
25-05-2011,Rajasthan,104.5
25-05-2011,Uttar Pradesh,104.9
25-05-2011,Bihar,104.6
25-05-2011,Sikkim,103.7
25-05-2011,Arunachal Pradesh,103.8
25-05-2011,Nagaland,103.8
25-05-2011,Manipur,104.1
25-05-2011,Mizoram,107.3
25-05-2011,Tripura,105.3
25-05-2011,Meghalaya,105.6
25-05-2011,Assam,104.6
25-05-2011,West Bengal,105.2
25-05-2011,Jharkhand,105.1
25-05-2011,Odisha,105.8
25-05-2011,Chhattisgarh,104.3
25-05-2011,Madhya Pradesh,104.8
25-05-2011,Gujarat,106
25-05-2011,Maharashtra,105.2
25-05-2011,Andhra Pradesh,103.6
25-05-2011,Karnataka,105.4
25-05-2011,Goa,104.3
25-05-2011,Kerala,107.9
25-05-2011,Tamil Nadu,104.6
26-05-2011,Himachal Pradesh,104.8
26-05-2011,Punjab,105.3
26-05-2011,Chandigarh,104.6
26-05-2011,Uttarakhand,105.3
26-05-2011,Haryana,105.5
26-05-2011,Rajasthan,104.5
26-05-2011,Uttar Pradesh,104.9
26-05-2011,Bihar,104.6
26-05-2011,Sikkim,103.7
26-05-2011,Arunachal Pradesh,103.8
26-05-2011,Nagaland,103.8
26-05-2011,Manipur,104.1
26-05-2011,Mizoram,107.3
26-05-2011,Tripura,105.3
26-05-2011,Meghalaya,105.6
26-05-2011,Assam,104.6
26-05-2011,West Bengal,105.2
26-05-2011,Jharkhand,105.1
26-05-2011,Odisha,105.8
26-05-2011,Chhattisgarh,104.3
26-05-2011,Madhya Pradesh,104.8
26-05-2011,Gujarat,106
26-05-2011,Maharashtra,105.2
26-05-2011,Andhra Pradesh,103.6
26-05-2011,Karnataka,105.4
26-05-2011,Goa,104.3
26-05-2011,Kerala,107.9
26-05-2011,Tamil Nadu,104.6
27-05-2011,Himachal Pradesh,104.8
27-05-2011,Punjab,105.3
27-05-2011,Chandigarh,104.6
27-05-2011,Uttarakhand,105.3
27-05-2011,Haryana,105.5
27-05-2011,Rajasthan,104.5
27-05-2011,Uttar Pradesh,104.9
27-05-2011,Bihar,104.6
27-05-2011,Sikkim,103.7
27-05-2011,Arunachal Pradesh,103.8
27-05-2011,Nagaland,103.8
27-05-2011,Manipur,104.1
27-05-2011,Mizoram,107.3
27-05-2011,Tripura,105.3
27-05-2011,Meghalaya,105.6
27-05-2011,Assam,104.6
27-05-2011,West Bengal,105.2
27-05-2011,Jharkhand,105.1
27-05-2011,Odisha,105.8
27-05-2011,Chhattisgarh,104.3
27-05-2011,Madhya Pradesh,104.8
27-05-2011,Gujarat,106
27-05-2011,Maharashtra,105.2
27-05-2011,Andhra Pradesh,103.6
27-05-2011,Karnataka,105.4
27-05-2011,Goa,104.3
27-05-2011,Kerala,107.9
27-05-2011,Tamil Nadu,104.6
28-05-2011,Himachal Pradesh,104.8
28-05-2011,Punjab,105.3
28-05-2011,Chandigarh,104.6
28-05-2011,Uttarakhand,105.3
28-05-2011,Haryana,105.5
28-05-2011,Rajasthan,104.5
28-05-2011,Uttar Pradesh,104.9
28-05-2011,Bihar,104.6
28-05-2011,Sikkim,103.7
28-05-2011,Arunachal Pradesh,103.8
28-05-2011,Nagaland,103.8
28-05-2011,Manipur,104.1
28-05-2011,Mizoram,107.3
28-05-2011,Tripura,105.3
28-05-2011,Meghalaya,105.6
28-05-2011,Assam,104.6
28-05-2011,West Bengal,105.2
28-05-2011,Jharkhand,105.1
28-05-2011,Odisha,105.8
28-05-2011,Chhattisgarh,104.3
28-05-2011,Madhya Pradesh,104.8
28-05-2011,Gujarat,106
28-05-2011,Maharashtra,105.2
28-05-2011,Andhra Pradesh,103.6
28-05-2011,Karnataka,105.4
28-05-2011,Goa,104.3
28-05-2011,Kerala,107.9
28-05-2011,Tamil Nadu,104.6
29-05-2011,Himachal Pradesh,104.8
29-05-2011,Punjab,105.3
29-05-2011,Chandigarh,104.6
29-05-2011,Uttarakhand,105.3
29-05-2011,Haryana,105.5
29-05-2011,Rajasthan,104.5
29-05-2011,Uttar Pradesh,104.9
29-05-2011,Bihar,104.6
29-05-2011,Sikkim,103.7
29-05-2011,Arunachal Pradesh,103.8
29-05-2011,Nagaland,103.8
29-05-2011,Manipur,104.1
29-05-2011,Mizoram,107.3
29-05-2011,Tripura,105.3
29-05-2011,Meghalaya,105.6
29-05-2011,Assam,104.6
29-05-2011,West Bengal,105.2
29-05-2011,Jharkhand,105.1
29-05-2011,Odisha,105.8
29-05-2011,Chhattisgarh,104.3
29-05-2011,Madhya Pradesh,104.8
29-05-2011,Gujarat,106
29-05-2011,Maharashtra,105.2
29-05-2011,Andhra Pradesh,103.6
29-05-2011,Karnataka,105.4
29-05-2011,Goa,104.3
29-05-2011,Kerala,107.9
29-05-2011,Tamil Nadu,104.6
30-05-2011,Himachal Pradesh,104.8
30-05-2011,Punjab,105.3
30-05-2011,Chandigarh,104.6
30-05-2011,Uttarakhand,105.3
30-05-2011,Haryana,105.5
30-05-2011,Rajasthan,104.5
30-05-2011,Uttar Pradesh,104.9
30-05-2011,Bihar,104.6
30-05-2011,Sikkim,103.7
30-05-2011,Arunachal Pradesh,103.8
30-05-2011,Nagaland,103.8
30-05-2011,Manipur,104.1
30-05-2011,Mizoram,107.3
30-05-2011,Tripura,105.3
30-05-2011,Meghalaya,105.6
30-05-2011,Assam,104.6
30-05-2011,West Bengal,105.2
30-05-2011,Jharkhand,105.1
30-05-2011,Odisha,105.8
30-05-2011,Chhattisgarh,104.3
30-05-2011,Madhya Pradesh,104.8
30-05-2011,Gujarat,106
30-05-2011,Maharashtra,105.2
30-05-2011,Andhra Pradesh,103.6
30-05-2011,Karnataka,105.4
30-05-2011,Goa,104.3
30-05-2011,Kerala,107.9
30-05-2011,Tamil Nadu,104.6
31-05-2011,Himachal Pradesh,104.8
31-05-2011,Punjab,105.3
31-05-2011,Chandigarh,104.6
31-05-2011,Uttarakhand,105.3
31-05-2011,Haryana,105.5
31-05-2011,Rajasthan,104.5
31-05-2011,Uttar Pradesh,104.9
31-05-2011,Bihar,104.6
31-05-2011,Sikkim,103.7
31-05-2011,Arunachal Pradesh,103.8
31-05-2011,Nagaland,103.8
31-05-2011,Manipur,104.1
31-05-2011,Mizoram,107.3
31-05-2011,Tripura,105.3
31-05-2011,Meghalaya,105.6
31-05-2011,Assam,104.6
31-05-2011,West Bengal,105.2
31-05-2011,Jharkhand,105.1
31-05-2011,Odisha,105.8
31-05-2011,Chhattisgarh,104.3
31-05-2011,Madhya Pradesh,104.8
31-05-2011,Gujarat,106
31-05-2011,Maharashtra,105.2
31-05-2011,Andhra Pradesh,103.6
31-05-2011,Karnataka,105.4
31-05-2011,Goa,104.3
31-05-2011,Kerala,107.9
31-05-2011,Tamil Nadu,104.6
01-06-2011,Himachal Pradesh,104.8
01-06-2011,Punjab,105.3
01-06-2011,Chandigarh,104.6
01-06-2011,Uttarakhand,105.3
01-06-2011,Haryana,105.5
01-06-2011,Rajasthan,104.5
01-06-2011,Uttar Pradesh,104.9
01-06-2011,Bihar,104.6
01-06-2011,Sikkim,103.7
01-06-2011,Arunachal Pradesh,103.8
01-06-2011,Nagaland,103.8
01-06-2011,Manipur,104.1
01-06-2011,Mizoram,107.3
01-06-2011,Tripura,105.3
01-06-2011,Meghalaya,105.6
01-06-2011,Assam,104.6
01-06-2011,West Bengal,105.2
01-06-2011,Jharkhand,105.1
01-06-2011,Odisha,105.8
01-06-2011,Chhattisgarh,104.3
01-06-2011,Madhya Pradesh,104.8
01-06-2011,Gujarat,106
01-06-2011,Maharashtra,105.2
01-06-2011,Andhra Pradesh,103.6
01-06-2011,Karnataka,105.4
01-06-2011,Goa,104.3
01-06-2011,Kerala,107.9
01-06-2011,Tamil Nadu,104.6
02-06-2011,Himachal Pradesh,104.8
02-06-2011,Punjab,105.3
02-06-2011,Chandigarh,104.6
02-06-2011,Uttarakhand,105.3
02-06-2011,Haryana,105.5
02-06-2011,Rajasthan,104.5
02-06-2011,Uttar Pradesh,104.9
02-06-2011,Bihar,104.6
02-06-2011,Sikkim,103.7
02-06-2011,Arunachal Pradesh,103.8
02-06-2011,Nagaland,103.8
02-06-2011,Manipur,104.1
02-06-2011,Mizoram,107.3
02-06-2011,Tripura,105.3
02-06-2011,Meghalaya,105.6
02-06-2011,Assam,104.6
02-06-2011,West Bengal,105.2
02-06-2011,Jharkhand,105.1
02-06-2011,Odisha,105.8
02-06-2011,Chhattisgarh,104.3
02-06-2011,Madhya Pradesh,104.8
02-06-2011,Gujarat,106
02-06-2011,Maharashtra,105.2
02-06-2011,Andhra Pradesh,103.6
02-06-2011,Karnataka,105.4
02-06-2011,Goa,104.3
02-06-2011,Kerala,107.9
02-06-2011,Tamil Nadu,104.6
03-06-2011,Himachal Pradesh,104.8
03-06-2011,Punjab,105.3
03-06-2011,Chandigarh,104.6
03-06-2011,Uttarakhand,105.3
03-06-2011,Haryana,105.5
03-06-2011,Rajasthan,104.5
03-06-2011,Uttar Pradesh,104.9
03-06-2011,Bihar,104.6
03-06-2011,Sikkim,103.7
03-06-2011,Arunachal Pradesh,103.8
03-06-2011,Nagaland,103.8
03-06-2011,Manipur,104.1
03-06-2011,Mizoram,107.3
03-06-2011,Tripura,105.3
03-06-2011,Meghalaya,105.6
03-06-2011,Assam,104.6
03-06-2011,West Bengal,105.2
03-06-2011,Jharkhand,105.1
03-06-2011,Odisha,105.8
03-06-2011,Chhattisgarh,104.3
03-06-2011,Madhya Pradesh,104.8
03-06-2011,Gujarat,106
03-06-2011,Maharashtra,105.2
03-06-2011,Andhra Pradesh,103.6
03-06-2011,Karnataka,105.4
03-06-2011,Goa,104.3
03-06-2011,Kerala,107.9
03-06-2011,Tamil Nadu,104.6
04-06-2011,Himachal Pradesh,104.8
04-06-2011,Punjab,105.3
04-06-2011,Chandigarh,104.6
04-06-2011,Uttarakhand,105.3
04-06-2011,Haryana,105.5
04-06-2011,Rajasthan,104.5
04-06-2011,Uttar Pradesh,104.9
04-06-2011,Bihar,104.6
04-06-2011,Sikkim,103.7
04-06-2011,Arunachal Pradesh,103.8
04-06-2011,Nagaland,103.8
04-06-2011,Manipur,104.1
04-06-2011,Mizoram,107.3
04-06-2011,Tripura,105.3
04-06-2011,Meghalaya,105.6
04-06-2011,Assam,104.6
04-06-2011,West Bengal,105.2
04-06-2011,Jharkhand,105.1
04-06-2011,Odisha,105.8
04-06-2011,Chhattisgarh,104.3
04-06-2011,Madhya Pradesh,104.8
04-06-2011,Gujarat,106
04-06-2011,Maharashtra,105.2
04-06-2011,Andhra Pradesh,103.6
04-06-2011,Karnataka,105.4
04-06-2011,Goa,104.3
04-06-2011,Kerala,107.9
04-06-2011,Tamil Nadu,104.6
05-06-2011,Himachal Pradesh,104.8
05-06-2011,Punjab,105.3
05-06-2011,Chandigarh,104.6
05-06-2011,Uttarakhand,105.3
05-06-2011,Haryana,105.5
05-06-2011,Rajasthan,104.5
05-06-2011,Uttar Pradesh,104.9
05-06-2011,Bihar,104.6
05-06-2011,Sikkim,103.7
05-06-2011,Arunachal Pradesh,103.8
05-06-2011,Nagaland,103.8
05-06-2011,Manipur,104.1
05-06-2011,Mizoram,107.3
05-06-2011,Tripura,105.3
05-06-2011,Meghalaya,105.6
05-06-2011,Assam,104.6
05-06-2011,West Bengal,105.2
05-06-2011,Jharkhand,105.1
05-06-2011,Odisha,105.8
05-06-2011,Chhattisgarh,104.3
05-06-2011,Madhya Pradesh,104.8
05-06-2011,Gujarat,106
05-06-2011,Maharashtra,105.2
05-06-2011,Andhra Pradesh,103.6
05-06-2011,Karnataka,105.4
05-06-2011,Goa,104.3
05-06-2011,Kerala,107.9
05-06-2011,Tamil Nadu,104.6
06-06-2011,Himachal Pradesh,104.8
06-06-2011,Punjab,105.3
06-06-2011,Chandigarh,104.6
06-06-2011,Uttarakhand,105.3
06-06-2011,Haryana,105.5
06-06-2011,Rajasthan,104.5
06-06-2011,Uttar Pradesh,104.9
06-06-2011,Bihar,104.6
06-06-2011,Sikkim,103.7
06-06-2011,Arunachal Pradesh,103.8
06-06-2011,Nagaland,103.8
06-06-2011,Manipur,104.1
06-06-2011,Mizoram,107.3
06-06-2011,Tripura,105.3
06-06-2011,Meghalaya,105.6
06-06-2011,Assam,104.6
06-06-2011,West Bengal,105.2
06-06-2011,Jharkhand,105.1
06-06-2011,Odisha,105.8
06-06-2011,Chhattisgarh,104.3
06-06-2011,Madhya Pradesh,104.8
06-06-2011,Gujarat,106
06-06-2011,Maharashtra,105.2
06-06-2011,Andhra Pradesh,103.6
06-06-2011,Karnataka,105.4
06-06-2011,Goa,104.3
06-06-2011,Kerala,107.9
06-06-2011,Tamil Nadu,104.6
07-06-2011,Himachal Pradesh,104.8
07-06-2011,Punjab,105.3
07-06-2011,Chandigarh,104.6
07-06-2011,Uttarakhand,105.3
07-06-2011,Haryana,105.5
07-06-2011,Rajasthan,104.5
07-06-2011,Uttar Pradesh,104.9
07-06-2011,Bihar,104.6
07-06-2011,Sikkim,103.7
07-06-2011,Arunachal Pradesh,103.8
07-06-2011,Nagaland,103.8
07-06-2011,Manipur,104.1
07-06-2011,Mizoram,107.3
07-06-2011,Tripura,105.3
07-06-2011,Meghalaya,105.6
07-06-2011,Assam,104.6
07-06-2011,West Bengal,105.2
07-06-2011,Jharkhand,105.1
07-06-2011,Odisha,105.8
07-06-2011,Chhattisgarh,104.3
07-06-2011,Madhya Pradesh,104.8
07-06-2011,Gujarat,106
07-06-2011,Maharashtra,105.2
07-06-2011,Andhra Pradesh,103.6
07-06-2011,Karnataka,105.4
07-06-2011,Goa,104.3
07-06-2011,Kerala,107.9
07-06-2011,Tamil Nadu,104.6
08-06-2011,Himachal Pradesh,104.8
08-06-2011,Punjab,105.3
08-06-2011,Chandigarh,104.6
08-06-2011,Uttarakhand,105.3
08-06-2011,Haryana,105.5
08-06-2011,Rajasthan,104.5
08-06-2011,Uttar Pradesh,104.9
08-06-2011,Bihar,104.6
08-06-2011,Sikkim,103.7
08-06-2011,Arunachal Pradesh,103.8
08-06-2011,Nagaland,103.8
08-06-2011,Manipur,104.1
08-06-2011,Mizoram,107.3
08-06-2011,Tripura,105.3
08-06-2011,Meghalaya,105.6
08-06-2011,Assam,104.6
08-06-2011,West Bengal,105.2
08-06-2011,Jharkhand,105.1
08-06-2011,Odisha,105.8
08-06-2011,Chhattisgarh,104.3
08-06-2011,Madhya Pradesh,104.8
08-06-2011,Gujarat,106
08-06-2011,Maharashtra,105.2
08-06-2011,Andhra Pradesh,103.6
08-06-2011,Karnataka,105.4
08-06-2011,Goa,104.3
08-06-2011,Kerala,107.9
08-06-2011,Tamil Nadu,104.6
09-06-2011,Himachal Pradesh,104.8
09-06-2011,Punjab,105.3
09-06-2011,Chandigarh,104.6
09-06-2011,Uttarakhand,105.3
09-06-2011,Haryana,105.5
09-06-2011,Rajasthan,104.5
09-06-2011,Uttar Pradesh,104.9
09-06-2011,Bihar,104.6
09-06-2011,Sikkim,103.7
09-06-2011,Arunachal Pradesh,103.8
09-06-2011,Nagaland,103.8
09-06-2011,Manipur,104.1
09-06-2011,Mizoram,107.3
09-06-2011,Tripura,105.3
09-06-2011,Meghalaya,105.6
09-06-2011,Assam,104.6
09-06-2011,West Bengal,105.2
09-06-2011,Jharkhand,105.1
09-06-2011,Odisha,105.8
09-06-2011,Chhattisgarh,104.3
09-06-2011,Madhya Pradesh,104.8
09-06-2011,Gujarat,106
09-06-2011,Maharashtra,105.2
09-06-2011,Andhra Pradesh,103.6
09-06-2011,Karnataka,105.4
09-06-2011,Goa,104.3
09-06-2011,Kerala,107.9
09-06-2011,Tamil Nadu,104.6
10-06-2011,Himachal Pradesh,104.8
10-06-2011,Punjab,105.3
10-06-2011,Chandigarh,104.6
10-06-2011,Uttarakhand,105.3
10-06-2011,Haryana,105.5
10-06-2011,Rajasthan,104.5
10-06-2011,Uttar Pradesh,104.9
10-06-2011,Bihar,104.6
10-06-2011,Sikkim,103.7
10-06-2011,Arunachal Pradesh,103.8
10-06-2011,Nagaland,103.8
10-06-2011,Manipur,104.1
10-06-2011,Mizoram,107.3
10-06-2011,Tripura,105.3
10-06-2011,Meghalaya,105.6
10-06-2011,Assam,104.6
10-06-2011,West Bengal,105.2
10-06-2011,Jharkhand,105.1
10-06-2011,Odisha,105.8
10-06-2011,Chhattisgarh,104.3
10-06-2011,Madhya Pradesh,104.8
10-06-2011,Gujarat,106
10-06-2011,Maharashtra,105.2
10-06-2011,Andhra Pradesh,103.6
10-06-2011,Karnataka,105.4
10-06-2011,Goa,104.3
10-06-2011,Kerala,107.9
10-06-2011,Tamil Nadu,104.6
11-06-2011,Himachal Pradesh,104.8
11-06-2011,Punjab,105.3
11-06-2011,Chandigarh,104.6
11-06-2011,Uttarakhand,105.3
11-06-2011,Haryana,105.5
11-06-2011,Rajasthan,104.5
11-06-2011,Uttar Pradesh,104.9
11-06-2011,Bihar,104.6
11-06-2011,Sikkim,103.7
11-06-2011,Arunachal Pradesh,103.8
11-06-2011,Nagaland,103.8
11-06-2011,Manipur,104.1
11-06-2011,Mizoram,107.3
11-06-2011,Tripura,105.3
11-06-2011,Meghalaya,105.6
11-06-2011,Assam,104.6
11-06-2011,West Bengal,105.2
11-06-2011,Jharkhand,105.1
11-06-2011,Odisha,105.8
11-06-2011,Chhattisgarh,104.3
11-06-2011,Madhya Pradesh,104.8
11-06-2011,Gujarat,106
11-06-2011,Maharashtra,105.2
11-06-2011,Andhra Pradesh,103.6
11-06-2011,Karnataka,105.4
11-06-2011,Goa,104.3
11-06-2011,Kerala,107.9
11-06-2011,Tamil Nadu,104.6
12-06-2011,Himachal Pradesh,104.8
12-06-2011,Punjab,105.3
12-06-2011,Chandigarh,104.6
12-06-2011,Uttarakhand,105.3
12-06-2011,Haryana,105.5
12-06-2011,Rajasthan,104.5
12-06-2011,Uttar Pradesh,104.9
12-06-2011,Bihar,104.6
12-06-2011,Sikkim,103.7
12-06-2011,Arunachal Pradesh,103.8
12-06-2011,Nagaland,103.8
12-06-2011,Manipur,104.1
12-06-2011,Mizoram,107.3
12-06-2011,Tripura,105.3
12-06-2011,Meghalaya,105.6
12-06-2011,Assam,104.6
12-06-2011,West Bengal,105.2
12-06-2011,Jharkhand,105.1
12-06-2011,Odisha,105.8
12-06-2011,Chhattisgarh,104.3
12-06-2011,Madhya Pradesh,104.8
12-06-2011,Gujarat,106
12-06-2011,Maharashtra,105.2
12-06-2011,Andhra Pradesh,103.6
12-06-2011,Karnataka,105.4
12-06-2011,Goa,104.3
12-06-2011,Kerala,107.9
12-06-2011,Tamil Nadu,104.6
13-06-2011,Himachal Pradesh,104.8
13-06-2011,Punjab,105.3
13-06-2011,Chandigarh,104.6
13-06-2011,Uttarakhand,105.3
13-06-2011,Haryana,105.5
13-06-2011,Rajasthan,104.5
13-06-2011,Uttar Pradesh,104.9
13-06-2011,Bihar,104.6
13-06-2011,Sikkim,103.7
13-06-2011,Arunachal Pradesh,103.8
13-06-2011,Nagaland,103.8
13-06-2011,Manipur,104.1
13-06-2011,Mizoram,107.3
13-06-2011,Tripura,105.3
13-06-2011,Meghalaya,105.6
13-06-2011,Assam,104.6
13-06-2011,West Bengal,105.2
13-06-2011,Jharkhand,105.1
13-06-2011,Odisha,105.8
13-06-2011,Chhattisgarh,104.3
13-06-2011,Madhya Pradesh,104.8
13-06-2011,Gujarat,106
13-06-2011,Maharashtra,105.2
13-06-2011,Andhra Pradesh,103.6
13-06-2011,Karnataka,105.4
13-06-2011,Goa,104.3
13-06-2011,Kerala,107.9
13-06-2011,Tamil Nadu,104.6
14-06-2011,Himachal Pradesh,104.8
14-06-2011,Punjab,105.3
14-06-2011,Chandigarh,104.6
14-06-2011,Uttarakhand,105.3
14-06-2011,Haryana,105.5
14-06-2011,Rajasthan,104.5
14-06-2011,Uttar Pradesh,104.9
14-06-2011,Bihar,104.6
14-06-2011,Sikkim,103.7
14-06-2011,Arunachal Pradesh,103.8
14-06-2011,Nagaland,103.8
14-06-2011,Manipur,104.1
14-06-2011,Mizoram,107.3
14-06-2011,Tripura,105.3
14-06-2011,Meghalaya,105.6
14-06-2011,Assam,104.6
14-06-2011,West Bengal,105.2
14-06-2011,Jharkhand,105.1
14-06-2011,Odisha,105.8
14-06-2011,Chhattisgarh,104.3
14-06-2011,Madhya Pradesh,104.8
14-06-2011,Gujarat,106
14-06-2011,Maharashtra,105.2
14-06-2011,Andhra Pradesh,103.6
14-06-2011,Karnataka,105.4
14-06-2011,Goa,104.3
14-06-2011,Kerala,107.9
14-06-2011,Tamil Nadu,104.6
15-06-2011,Himachal Pradesh,107.3
15-06-2011,Punjab,107.4
15-06-2011,Chandigarh,107.6
15-06-2011,Uttarakhand,107.1
15-06-2011,Haryana,107.5
15-06-2011,Rajasthan,106.3
15-06-2011,Uttar Pradesh,106.8
15-06-2011,Bihar,107.4
15-06-2011,Sikkim,106.7
15-06-2011,Arunachal Pradesh,105.6
15-06-2011,Nagaland,105.6
15-06-2011,Manipur,106
15-06-2011,Mizoram,109.4
15-06-2011,Tripura,107.2
15-06-2011,Meghalaya,107.1
15-06-2011,Assam,106.9
15-06-2011,West Bengal,107
15-06-2011,Jharkhand,107.2
15-06-2011,Odisha,108.8
15-06-2011,Chhattisgarh,107.1
15-06-2011,Madhya Pradesh,106.6
15-06-2011,Gujarat,108.1
15-06-2011,Maharashtra,107.3
15-06-2011,Andhra Pradesh,106
15-06-2011,Karnataka,109
15-06-2011,Goa,106.9
15-06-2011,Kerala,110.6
15-06-2011,Tamil Nadu,106.9
16-06-2011,Himachal Pradesh,107.3
16-06-2011,Punjab,107.4
16-06-2011,Chandigarh,107.6
16-06-2011,Uttarakhand,107.1
16-06-2011,Haryana,107.5
16-06-2011,Rajasthan,106.3
16-06-2011,Uttar Pradesh,106.8
16-06-2011,Bihar,107.4
16-06-2011,Sikkim,106.7
16-06-2011,Arunachal Pradesh,105.6
16-06-2011,Nagaland,105.6
16-06-2011,Manipur,106
16-06-2011,Mizoram,109.4
16-06-2011,Tripura,107.2
16-06-2011,Meghalaya,107.1
16-06-2011,Assam,106.9
16-06-2011,West Bengal,107
16-06-2011,Jharkhand,107.2
16-06-2011,Odisha,108.8
16-06-2011,Chhattisgarh,107.1
16-06-2011,Madhya Pradesh,106.6
16-06-2011,Gujarat,108.1
16-06-2011,Maharashtra,107.3
16-06-2011,Andhra Pradesh,106
16-06-2011,Karnataka,109
16-06-2011,Goa,106.9
16-06-2011,Kerala,110.6
16-06-2011,Tamil Nadu,106.9
17-06-2011,Himachal Pradesh,107.3
17-06-2011,Punjab,107.4
17-06-2011,Chandigarh,107.6
17-06-2011,Uttarakhand,107.1
17-06-2011,Haryana,107.5
17-06-2011,Rajasthan,106.3
17-06-2011,Uttar Pradesh,106.8
17-06-2011,Bihar,107.4
17-06-2011,Sikkim,106.7
17-06-2011,Arunachal Pradesh,105.6
17-06-2011,Nagaland,105.6
17-06-2011,Manipur,106
17-06-2011,Mizoram,109.4
17-06-2011,Tripura,107.2
17-06-2011,Meghalaya,107.1
17-06-2011,Assam,106.9
17-06-2011,West Bengal,107
17-06-2011,Jharkhand,107.2
17-06-2011,Odisha,108.8
17-06-2011,Chhattisgarh,107.1
17-06-2011,Madhya Pradesh,106.6
17-06-2011,Gujarat,108.1
17-06-2011,Maharashtra,107.3
17-06-2011,Andhra Pradesh,106
17-06-2011,Karnataka,109
17-06-2011,Goa,106.9
17-06-2011,Kerala,110.6
17-06-2011,Tamil Nadu,106.9
18-06-2011,Himachal Pradesh,107.3
18-06-2011,Punjab,107.4
18-06-2011,Chandigarh,107.6
18-06-2011,Uttarakhand,107.1
18-06-2011,Haryana,107.5
18-06-2011,Rajasthan,106.3
18-06-2011,Uttar Pradesh,106.8
18-06-2011,Bihar,107.4
18-06-2011,Sikkim,106.7
18-06-2011,Arunachal Pradesh,105.6
18-06-2011,Nagaland,105.6
18-06-2011,Manipur,106
18-06-2011,Mizoram,109.4
18-06-2011,Tripura,107.2
18-06-2011,Meghalaya,107.1
18-06-2011,Assam,106.9
18-06-2011,West Bengal,107
18-06-2011,Jharkhand,107.2
18-06-2011,Odisha,108.8
18-06-2011,Chhattisgarh,107.1
18-06-2011,Madhya Pradesh,106.6
18-06-2011,Gujarat,108.1
18-06-2011,Maharashtra,107.3
18-06-2011,Andhra Pradesh,106
18-06-2011,Karnataka,109
18-06-2011,Goa,106.9
18-06-2011,Kerala,110.6
18-06-2011,Tamil Nadu,106.9
19-06-2011,Himachal Pradesh,107.3
19-06-2011,Punjab,107.4
19-06-2011,Chandigarh,107.6
19-06-2011,Uttarakhand,107.1
19-06-2011,Haryana,107.5
19-06-2011,Rajasthan,106.3
19-06-2011,Uttar Pradesh,106.8
19-06-2011,Bihar,107.4
19-06-2011,Sikkim,106.7
19-06-2011,Arunachal Pradesh,105.6
19-06-2011,Nagaland,105.6
19-06-2011,Manipur,106
19-06-2011,Mizoram,109.4
19-06-2011,Tripura,107.2
19-06-2011,Meghalaya,107.1
19-06-2011,Assam,106.9
19-06-2011,West Bengal,107
19-06-2011,Jharkhand,107.2
19-06-2011,Odisha,108.8
19-06-2011,Chhattisgarh,107.1
19-06-2011,Madhya Pradesh,106.6
19-06-2011,Gujarat,108.1
19-06-2011,Maharashtra,107.3
19-06-2011,Andhra Pradesh,106
19-06-2011,Karnataka,109
19-06-2011,Goa,106.9
19-06-2011,Kerala,110.6
19-06-2011,Tamil Nadu,106.9
20-06-2011,Himachal Pradesh,107.3
20-06-2011,Punjab,107.4
20-06-2011,Chandigarh,107.6
20-06-2011,Uttarakhand,107.1
20-06-2011,Haryana,107.5
20-06-2011,Rajasthan,106.3
20-06-2011,Uttar Pradesh,106.8
20-06-2011,Bihar,107.4
20-06-2011,Sikkim,106.7
20-06-2011,Arunachal Pradesh,105.6
